ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID State,State,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
5,Cultural & Gender Studies,501,Area Studies,50108,Near & Middle Eastern Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,16,near-middle-eastern-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5215,Real Estate,521501,Real Estate,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,71,real-estate-6,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5004,Design & Applied Arts,500404,Industrial & Product Design,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,90,industrial-product-design,"New York County, NY",05000US36061,new-york-county-ny
45,Social Sciences,4501,General Social Sciences,450101,General Social Sciences,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,139,general-social-sciences-6,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50110,Russian Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,2,russian-studies,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4499,Other Public Administration & Social Services,449999,Other Public Administration & Social Service Professions,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,11,other-public-administration-social-service-professions,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50118,Slavic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,slavic-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5214,Marketing,521499,Other Marketing,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,other-marketing,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5004,Design & Applied Arts,500406,Commercial Photography,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,33,commercial-photography,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4407,Social Work,440701,Social Work,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,36,social-work-6,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50122,"Regional Studies (U.S., Canadian, Foreign)",2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,regional-studies-us-canadian-foreign,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4405,Public Work Analysis,440504,International Policy Analysis,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,16,international-policy-analysis,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50124,French Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,french-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5214,Marketing,521403,International Marketing,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,189,international-marketing,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4404,Public Administration,440401,Public Administration,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,150,public-administration-6,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5004,Design & Applied Arts,500407,Fashion & Apparel Design,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,558,fashion-apparel-design,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50125,German Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,german-studies,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4402,Community Organization & Advocacy,440201,Community Organization & Advocacy,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,58,community-organization-advocacy-6,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50130,Spanish & Iberian Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,spanish-iberian-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5214,Marketing,521402,Marketing Research,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,28,marketing-research,"New York County, NY",05000US36061,new-york-county-ny
44,Public Administration and Social Service,4400,General Human Services,440000,General Human Services,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,133,general-human-services-6,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5004,Design & Applied Arts,500408,Interior Design,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,123,interior-design,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,501,Area Studies,50199,Other Area Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,0,other-area-studies,"New York County, NY",05000US36061,new-york-county-ny
43,Protective Services,4302,Fire Protection,430203,Fire Science & Fire-Fighting,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,16,fire-science-fire-fighting,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,502,"Ethnic, Cultural, & Gender Group Studies",50200,Ethnic Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,14,ethnic-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5214,Marketing,521401,General Marketing & Marketing Management,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,167,general-marketing-marketing-management,"New York County, NY",05000US36061,new-york-county-ny
43,Protective Services,4302,Fire Protection,430202,Fire Services Administration,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,31,fire-services-administration,"New York County, NY",05000US36061,new-york-county-ny
50,Visual & Performing Arts,5004,Design & Applied Arts,500409,Graphic Design,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,248,graphic-design,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,502,"Ethnic, Cultural, & Gender Group Studies",50201,African-American & Black Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,11,african-american-black-studies,"New York County, NY",05000US36061,new-york-county-ny
43,Protective Services,4301,Criminal Justice & Corrections,430199,Other Corrections & Criminal Justice,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,138,other-corrections-criminal-justice,"New York County, NY",05000US36061,new-york-county-ny
5,Cultural & Gender Studies,502,"Ethnic, Cultural, & Gender Group Studies",50206,Asian-American Studies,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,1,asian-american-studies,"New York County, NY",05000US36061,new-york-county-ny
52,Business,5213,Management Sciences & Quantitative Methods,521399,Other Management Sciences & Quantitative Methods,2017,2017,01000US,United States,04000US36,New York,5,Bachelors Degree,20,other-management-sciences-quantitative-methods,"New York County, NY",05000US36061,new-york-county-ny
